#  ID   M200  MStar   lg_SSFR   MBH   fgas Kappa j  
 2901 11.557  9.933  -10.580  6.404  0.208 0.255 0
 3003 11.592  9.570  -10.174  6.085  0.082 0.276 0
 1466 12.081 10.150  -13.000  7.725  0.038 0.158 0
 1349 12.021 10.276  -10.613  6.870  0.250 0.461 0
 2991 11.524  9.694  -10.274  5.927  0.188 0.352 0
 2362 11.701  9.764  -9.875  6.788  0.300 0.218 0
 2446 11.683  9.797  -9.966  6.393  0.339 0.613 0
 2714 11.667  9.806  -10.825  6.709  0.058 0.253 0
 4813 11.384  9.525  -10.781  6.244  0.094 0.220 0
 4304 11.428  9.659  -10.384  5.911  0.186 0.493 0
 3736 11.511  9.656  -10.483  6.219  0.081 0.216 0
 1367 12.061 10.254  -10.112  7.432  0.214 0.217 0
 1857 11.879 10.193  -10.231  6.524  0.184 0.524 0
 1804 11.859 10.239  -10.371  6.641  0.200 0.414 0
  721 12.264 10.550  -10.124  7.076  0.376 0.540 0
  428 12.603 10.740  -10.078  7.454  0.420 0.543 0
 3840 11.465  9.508  -9.924  5.485  0.210 0.611 0
 5211 11.384  9.555  -11.093  5.468  0.024 0.197 0
  767 12.144 10.387  -10.365  7.358  0.360 0.386 0
  197 12.658 10.656  -10.324  7.625  0.486 0.456 0
 2144 11.645  9.895  -10.431  5.831  0.139 0.425 0
 1248 12.089 10.316  -10.337  7.531  0.211 0.422 0
 2872 11.465  9.757  -10.419  5.865  0.162 0.178 0
 3504 11.529  9.529  -10.298  5.513  0.141 0.342 0
  817 12.264 10.571  -12.920  7.592  0.228 0.433 0
  759 12.322 10.782  -10.544  7.529  0.314 0.528 0
 3325 11.550  9.676  -10.245  6.213  0.199 0.161 0
 2216 11.741 10.020  -11.245  6.761  0.080 0.166 0
 3578 11.521  9.555  -10.008  6.063  0.279 0.303 0
 2059 11.805 10.119  -10.028  6.470  0.255 0.644 0
 2623 11.667  9.885  -9.899  6.117  0.214 0.469 0
 2058 11.870  9.991  -10.158  6.089  0.033 0.346 0
 1062 12.171 10.562  -10.418  7.342  0.215 0.507 0
 4222 11.396 10.275  -13.000  6.190  0.021 0.468 0
  410 12.528 10.562  -10.173  7.829  0.367 0.326 0
 3103 11.573  9.762  -10.294  6.497  0.126 0.310 0
 2418 11.703  9.949  -10.266  6.600  0.190 0.471 0
 3589 11.537  9.803  -10.181  5.949  0.136 0.530 0
 2316 11.760  9.994  -10.478  6.043  0.252 0.422 0
 1472 11.974 10.069  -10.159  6.757  0.219 0.370 0
 1289 12.070 10.502  -10.670  7.334  0.109 0.185 0
 4120 11.472  9.564  -9.988  5.713  0.151 0.523 0
 3952 11.507  9.328  -10.652  6.236  0.200 0.365 0
 3786 11.527  9.777  -11.172  6.236  0.025 0.324 0
 3527 11.537  9.487  -10.219  6.149  0.111 0.167 0
 2245 11.775 10.194  -10.281  6.199  0.257 0.675 0
 4448 11.464  9.595  -10.045  5.823  0.093 0.561 0
  913 12.192 10.364  -10.311  6.952  0.270 0.446 0
 3431 11.315  9.845  -10.905  5.806  0.034 0.437 0
 1943 11.843  9.900  -9.931  6.797  0.200 0.394 0
 4929 11.394  9.657  -10.172  6.157  0.133 0.392 0
  462 12.577 10.797  -13.000  8.178  0.208 0.166 0
 2648 11.648 10.047  -10.273  5.946  0.226 0.545 0
 2718 11.590  9.751  -9.843  6.134  0.366 0.170 0
 1626 11.955 10.317  -10.317  6.923  0.169 0.641 0
 2151 11.683 10.052  -9.958  5.932  0.154 0.665 0
 1555 11.904 10.226  -10.697  6.882  0.083 0.578 0
 1645 11.881  9.983  -9.878  6.154  0.315 0.635 0
  403 12.608 11.031  -11.926  8.220  0.287 0.317 0
 1104 11.772  9.991  -10.075  6.434  0.405 0.543 0
 3041 11.616  9.785  -10.484  6.471  0.121 0.186 0
 2129 11.805  9.991  -10.528  6.678  0.101 0.139 0
 1812 11.919 10.153  -10.473  6.818  0.162 0.374 0
 1783 11.869 10.054  -10.315  6.395  0.260 0.365 0
 2728 11.589  9.683  -9.880  6.142  0.265 0.630 0
 1125 12.039 10.364  -9.988  6.437  0.439 0.469 0
 3090 11.584  9.499  -10.279  6.219  0.277 0.262 0
  991 12.119 10.432  -9.994  7.099  0.358 0.268 0
 2448 11.666  9.940  -10.444  5.851  0.362 0.540 0
   15 13.783 11.139  -11.301  8.676  0.841 0.149 0
 1011 12.095 10.157  -9.862  6.413  0.320 0.527 0
 1840 11.892 10.132  -10.060  6.750  0.228 0.201 0
 1036 12.129 10.536  -10.078  6.869  0.317 0.708 0
 1766 11.887  9.950  -13.000  7.135  0.041 0.143 0
 1825 11.908 10.279  -10.580  6.763  0.132 0.667 0
 2452 11.687 10.062  -10.532  6.115  0.050 0.508 0
 1779 11.943 10.498  -10.560  7.063  0.071 0.637 0
 1314 12.116 10.443  -13.000  6.070  0.020 0.365 0
 4038 11.491  9.579  -10.621  6.125  0.116 0.231 0
 3265 11.555  9.294  -9.623  5.534  0.159 0.229 0
 2510 11.706  9.962  -10.650  6.908  0.060 0.305 0
 1378 12.000 10.456  -10.249  6.907  0.187 0.665 0
 8938 11.051  9.628  -10.863  5.547  0.017 0.453 0
 1456 12.005 10.332  -10.213  6.317  0.158 0.608 0
  385 12.613 10.466  -10.034  8.018  0.345 0.338 0
 3359 11.544  9.687  -10.258  6.369  0.196 0.435 0
 3934 11.426  9.589  -9.966  5.701  0.150 0.405 0
 2140 11.834 10.215  -10.291  6.335  0.155 0.631 0
  469 12.513 10.665  -13.000  7.859  0.208 0.163 0
 3407 11.531  9.580  -9.904  5.965  0.293 0.613 0
 4265 11.395  9.628  -10.258  6.360  0.171 0.405 0
 3824 11.477  9.866  -10.003  6.197  0.186 0.625 0
 3603 11.521  9.550  -10.308  5.912  0.093 0.373 0
 1221 12.060 10.491  -10.307  6.768  0.281 0.551 0
 2307 11.777  9.957  -10.055  6.655  0.135 0.442 0
 2419 11.812  9.561  -9.988  5.955  0.174 0.185 0
 3475 11.496  9.670  -11.205  5.840  0.129 0.323 0
 4259 11.466 10.013  -10.723  6.090  0.031 0.427 0
  834 12.277 10.629  -10.211  7.053  0.384 0.661 0
  811 12.290 10.721  -10.160  7.048  0.392 0.728 0
 5286 11.373  9.618  -10.444  5.765  0.092 0.501 0
 2917 11.412  9.561  -9.869  5.513  0.190 0.370 0
 4422 11.452  9.523  -10.593  5.694  0.044 0.178 0
 2168 11.794  9.893  -9.931  6.310  0.238 0.448 0
 1998 11.886 10.161  -13.000  7.053  0.052 0.159 0
 1042 12.146 10.493  -10.346  7.237  0.236 0.476 0
 2612 11.656 10.035  -10.195  6.174  0.371 0.524 0
 3993 11.505  9.459  -10.179  5.835  0.120 0.256 0
  606 12.302 10.522  -9.844  6.505  0.438 0.521 0
 1575 11.934  9.801  -9.718  6.130  0.316 0.406 0
 1568 11.893  9.846  -10.008  6.508  0.316 0.311 0
 1683 11.962 10.180  -11.449  7.172  0.054 0.352 0
 2998 11.583  9.681  -9.964  5.749  0.284 0.510 0
 2997 11.315  9.519  -9.763  5.484  0.417 0.633 0
  207 12.687 10.933  -10.105  7.532  0.629 0.695 0
 2492 11.721  9.763  -10.068  6.703  0.186 0.376 0
  730 12.152 10.429  -10.194  6.862  0.250 0.663 0
 3963 11.458  9.520  -11.414  6.177  0.094 0.158 0
 2841 11.637  9.687  -10.150  6.269  0.194 0.181 0
  506 12.521 10.788  -13.000  8.063  0.180 0.324 0
  339 12.479 10.829  -10.754  7.907  0.325 0.604 0
  531 12.508 10.549  -10.178  7.876  0.242 0.378 0
 5131 11.359  9.649  -10.039  5.700  0.184 0.552 0
  296 12.489 10.783  -12.596  7.889  0.255 0.155 0
  700 12.432 10.648  -10.606  7.910  0.190 0.264 0
 3610 11.569  9.440  -10.435  6.118  0.107 0.384 0
  312 12.369 10.664  -10.072  7.118  0.472 0.562 0
 1831 11.834 10.051  -10.084  5.997  0.293 0.520 0
 1554 11.765 10.106  -10.207  6.348  0.368 0.552 0
 3192 11.611  9.844  -10.096  6.212  0.131 0.499 0
 4253 11.395  9.711  -9.876  5.743  0.330 0.540 0
 3378 11.593  9.749  -11.658  6.584  0.075 0.206 0
 4956 11.415  9.571  -10.544  5.654  0.050 0.188 0
 5662 11.120  9.546  -10.565  5.501  0.016 0.392 0
   59 13.427 11.211  -10.562  7.901  0.704 0.427 0
 1920 11.619  9.500  -9.890  5.957  0.456 0.200 0
  785 12.089 10.562  -10.051  6.606  0.389 0.687 0
  113 13.214 11.118  -10.913  8.644  0.535 0.154 0
 3364 11.480  9.641  -9.849  6.391  0.382 0.337 0
  160 13.064 11.012  -10.466  8.314  0.367 0.231 0
  816 12.270 10.631  -10.236  6.850  0.433 0.590 0
 3425 11.542  9.717  -10.066  5.881  0.107 0.262 0
  451 12.522 10.732  -13.000  8.033  0.235 0.370 0
  496 12.396 10.163  -10.454  7.747  0.286 0.165 0
 2909 11.670 10.135  -10.457  6.227  0.098 0.385 0
 4634 11.330  9.614  -10.115  5.815  0.139 0.613 0
  952 12.291 10.275  -10.919  7.765  0.142 0.202 0
 2347 11.701  9.728  -9.884  6.195  0.251 0.252 0
 2378 11.697  9.874  -10.133  6.330  0.428 0.461 0
 3794 11.535  9.789  -10.549  6.170  0.066 0.328 0
  631 12.423 10.442  -10.169  7.492  0.261 0.648 0
  259 12.807 11.119  -11.766  8.332  0.295 0.213 0
 3499 11.543  9.589  -9.809  6.018  0.155 0.304 0
    7 14.115 10.968  -13.000  8.845  0.889 0.157 0
 2722 11.677  9.776  -10.186  6.107  0.136 0.301 0
 2244 11.747  9.706  -10.061  5.701  0.285 0.569 0
 2954 11.604  9.730  -10.045  5.882  0.236 0.392 0
  996 12.124 10.283  -10.736  7.091  0.278 0.472 0
 2232 11.763 10.237  -10.337  6.692  0.138 0.536 0
 2993 11.564  9.669  -10.567  5.794  0.293 0.342 0
 2277 11.811  9.955  -13.000  7.172  0.056 0.161 0
 3642 11.445  9.662  -10.012  5.692  0.168 0.614 0
  986 12.022 10.254  -10.058  6.267  0.383 0.621 0
 1175 12.094 10.124  -11.457  7.478  0.145 0.231 0
 4927 11.338  9.826  -10.230  5.712  0.245 0.586 0
 1489 11.717 10.084  -10.562  6.486  0.197 0.344 0
 2771 11.635 10.182  -10.493  6.340  0.153 0.622 0
  572 12.371 10.697  -10.264  7.679  0.472 0.504 0
  335 12.721 10.709  -10.386  8.181  0.303 0.311 0
 3027 11.637  9.887  -10.634  6.306  0.182 0.315 0
 3222 11.594 10.007  -10.374  5.871  0.177 0.663 0
 2191 11.753 10.096  -10.186  6.526  0.267 0.450 0
 2304 11.548  9.825  -10.267  5.797  0.069 0.485 0
 3361 11.611  9.922  -10.967  6.526  0.051 0.363 0
 4897 11.407  9.615  -10.535  5.764  0.053 0.388 0
 1407 11.996 10.471  -10.249  6.909  0.198 0.615 0
 2690 11.672  9.699  -9.897  6.002  0.364 0.418 0
 3517 11.519  9.513  -10.686  6.019  0.109 0.333 0
  661 12.341 10.710  -10.546  7.253  0.395 0.367 0
 1976 11.818 10.252  -10.067  6.391  0.292 0.684 0
 2687 11.712  9.946  -10.231  6.402  0.164 0.384 0
 4230 11.508  9.586  -10.253  5.810  0.063 0.332 0
 6195 11.232  9.520  -10.570  5.907  0.034 0.405 0
 4175 11.474  9.659  -10.273  5.836  0.161 0.352 0
 2239 11.716  9.972  -10.275  6.380  0.161 0.500 0
  163 12.967 10.677  -11.408  8.347  0.470 0.180 0
  460 12.463 10.673  -10.023  6.952  0.456 0.534 0
  802 12.220 10.496  -9.997  7.090  0.486 0.666 0
 1338 11.968 10.209  -11.894  7.341  0.130 0.355 0
 6038 11.302  9.549  -10.372  5.691  0.043 0.423 0
 4449 11.430  9.628  -9.990  5.680  0.132 0.260 0
  478 12.256 10.661  -10.210  7.027  0.395 0.503 0
 3833 11.534  9.838  -10.102  6.245  0.055 0.525 0
 3717 11.459  9.755  -10.032  5.803  0.291 0.413 0
 2508 11.706 10.040  -10.045  6.136  0.192 0.535 0
  293 12.754 10.740  -10.241  7.897  0.480 0.183 0
 1673 11.875 10.141  -9.639  6.470  0.291 0.284 0
  248 12.750 10.691  -11.784  8.370  0.353 0.282 0
 1621 11.963 10.413  -11.197  7.431  0.026 0.592 0
 2874 11.588  9.496  -10.328  6.277  0.281 0.399 0
 3116 11.619  9.608  -10.486  6.418  0.081 0.153 0
 1410 11.970 10.175  -10.683  6.910  0.220 0.175 0
 3434 11.556  9.558  -10.353  5.561  0.094 0.432 0
  654 12.441 10.641  -13.000  8.034  0.050 0.250 0
  612 12.141 10.065  -13.000  7.223  0.409 0.358 0
 4401 11.382  9.659  -10.196  5.946  0.274 0.437 0
 3818 11.508  9.753  -10.226  6.367  0.178 0.318 0
 3232 11.546  9.735  -10.576  6.448  0.300 0.478 0
 3303 11.529  9.791  -10.077  5.506  0.237 0.593 0
 3678 11.567  9.604  -10.086  6.402  0.118 0.451 0
   54 13.477 11.037  -10.176  8.717  0.680 0.383 0
 3924 11.445  9.583  -10.367  5.546  0.319 0.464 0
 3371 11.529  9.532  -10.122  6.103  0.099 0.159 0
 4067 11.462  9.664  -10.229  5.719  0.311 0.523 0
 2487 11.603  9.858  -10.372  6.022  0.102 0.471 0
 1747 11.893 10.309  -10.493  7.161  0.189 0.343 0
  808 12.345 10.507  -11.463  7.689  0.185 0.170 0
  618 12.422 10.707  -10.607  8.001  0.253 0.501 0
 3379 11.505  9.441  -9.984  5.908  0.286 0.308 0
 2409 11.641  9.671  -11.524  6.634  0.122 0.146 0
 2495 11.776 10.029  -10.646  6.643  0.060 0.405 0
 2458 11.675 10.038  -10.072  6.563  0.225 0.507 0
 4578 11.433  9.730  -10.463  5.988  0.081 0.411 0
 1334 12.088 10.141  -11.871  7.615  0.112 0.273 0
  845 12.221 10.374  -10.076  6.913  0.349 0.573 0
 2951 11.629  9.598  -10.035  5.955  0.290 0.253 0
 2122 11.811 10.149  -10.303  6.374  0.150 0.458 0
 3768 11.462  9.987  -10.559  5.811  0.027 0.382 0
 1572 11.943 10.235  -10.244  6.391  0.347 0.599 0
 4192 11.457  9.657  -9.975  5.761  0.278 0.460 0
  203 12.635 10.982  -10.854  8.184  0.313 0.468 0
 2958 11.493  9.550  -9.830  5.844  0.415 0.417 0
 1467 12.012 10.307  -10.236  6.994  0.169 0.316 0
 1330 12.059 10.121  -10.081  6.448  0.326 0.461 0
 5102 11.294  9.619  -10.277  5.966  0.194 0.324 0
  490 12.475 10.601  -10.898  7.832  0.280 0.295 0
 2765 11.664 10.166  -10.669  6.113  0.068 0.558 0
 2451 11.700  9.898  -9.921  5.928  0.227 0.413 0
 3296 11.536  9.549  -10.122  5.797  0.237 0.261 0
 3620 11.535  9.571  -10.451  6.232  0.114 0.158 0
 2896 11.673  9.852  -10.322  6.616  0.176 0.237 0
 3777 11.503  8.866  -9.745  6.106  0.229 0.332 0
 1900 11.824  9.975  -9.936  6.554  0.213 0.405 0
 2041 11.842 10.253  -10.563  6.459  0.236 0.598 0
  586 12.466 10.394  -11.236  7.765  0.259 0.180 0
 2850 11.661  9.874  -10.046  5.824  0.137 0.619 0
 1938 11.865 10.050  -10.299  6.583  0.309 0.566 0
   30 13.511 11.209  -12.039  8.880  0.830 0.154 0
  228 12.876 11.045  -12.225  8.333  0.612 0.648 0
  956 12.056 10.156  -9.925  6.935  0.418 0.271 0
 2334 11.769 10.174  -10.093  6.743  0.202 0.210 0
 3074 11.602  9.260  -10.072  5.541  0.237 0.319 0
 3553 11.547  9.798  -10.427  5.992  0.125 0.484 0
  380 12.622 10.615  -10.306  8.008  0.255 0.361 0
 2184 11.810 10.168  -10.329  6.419  0.130 0.566 0
 1903 11.831 10.060  -10.175  6.009  0.181 0.564 0
 3382 11.548  9.522  -10.513  5.979  0.324 0.277 0
 3465 11.541  9.579  -10.072  6.241  0.224 0.296 0
 2397 11.733 10.163  -10.416  5.808  0.205 0.649 0
 1502 11.997 10.335  -10.413  7.144  0.203 0.633 0
 5255 11.384  9.595  -10.330  5.502  0.042 0.381 0
  257 12.773 10.604  -11.201  8.165  0.421 0.229 0
 1113 12.101 10.296  -9.862  6.594  0.333 0.406 0
 3042 11.607  9.848  -10.072  5.929  0.172 0.585 0
  647 11.972 10.265  -10.050  6.836  0.427 0.304 0
 4075 11.466  9.663  -10.379  5.239  0.197 0.208 0
  194 12.954 11.065  -10.566  8.234  0.471 0.391 0
 1907 11.854 10.141  -10.304  6.358  0.229 0.680 0
 1873 11.945 10.286  -13.000  7.378  0.002 0.532 0
 1302 12.017 10.294  -10.400  7.130  0.288 0.513 0
 1415 11.997 10.238  -10.334  6.937  0.238 0.302 0
 3942 11.499  9.577  -10.160  6.220  0.074 0.333 0
 2621 11.666  9.657  -10.295  6.047  0.192 0.357 0
 2657 11.714  9.881  -10.075  6.083  0.175 0.418 0
 3447 11.589  9.835  -11.810  6.600  0.031 0.176 0
 1353 12.002 10.105  -13.000  7.564  0.096 0.185 0
  260 12.863 11.138  -13.000  8.536  0.072 0.202 0
  768 12.285 10.538  -10.294  7.558  0.274 0.295 0
 2639 11.513  9.537  -10.395  5.809  0.355 0.338 0
 5668 11.315  9.545  -10.718  5.646  0.127 0.383 0
  331 12.676 10.962  -11.164  7.891  0.540 0.145 0
 2146 11.746 10.083  -9.899  6.398  0.188 0.444 0
 4891 11.331  9.744  -10.215  5.669  0.235 0.641 0
 4142 11.483  9.741  -10.536  5.761  0.109 0.424 0
  426 12.611 10.564  -11.882  7.883  0.220 0.204 0
 1834 11.740 10.422  -10.825  6.667  0.028 0.482 0
 2708 11.406  9.507  -10.077  5.834  0.144 0.585 0
  128 13.056 11.050  -10.669  8.322  0.717 0.292 0
 1185 11.852  9.875  -9.972  6.269  0.352 0.186 0
 1261 12.079 10.364  -11.413  7.610  0.160 0.298 0
 2298 11.789 10.192  -10.374  6.577  0.071 0.577 0
  172 12.993 10.972  -10.360  8.491  0.382 0.225 0
 2861 11.625  9.638  -10.255  6.044  0.148 0.159 0
  706 12.390 10.880  -10.677  7.478  0.299 0.420 0
 1092 12.138 10.201  -9.679  6.360  0.337 0.584 0
 3834 11.515  9.521  -10.210  5.784  0.167 0.373 0
  253 12.836 10.974  -10.360  8.127  0.428 0.461 0
 2459 11.690  9.864  -10.194  6.475  0.271 0.353 0
 3998 11.499  9.618  -10.423  5.471  0.161 0.485 0
 1301 12.071 10.281  -10.257  6.410  0.262 0.506 0
 3585 11.532  9.896  -10.324  5.984  0.143 0.551 0
 1161 12.126 10.378  -10.308  7.436  0.148 0.443 0
  726 12.346 10.510  -10.630  7.727  0.335 0.411 0
 1052 11.994 10.375  -10.936  7.294  0.199 0.574 0
 3765 11.553  9.816  -10.448  6.076  0.084 0.535 0
 1540 11.913 10.345  -12.901  7.379  0.103 0.281 0
 2770 11.653  9.720  -9.755  5.933  0.194 0.281 0
 4011 11.387  9.627  -10.024  5.499  0.310 0.209 0
 3561 11.493  9.864  -9.999  6.133  0.253 0.435 0
 2243 11.826  9.936  -10.750  6.498  0.095 0.197 0
 3690 11.508  9.703  -10.312  5.545  0.092 0.568 0
 3080 11.402  9.575  -10.018  6.093  0.332 0.435 0
 3153 11.570  8.980  -9.697  5.719  0.278 0.170 0
 1817 11.824  9.992  -10.208  6.055  0.345 0.480 0
 4700 11.431  9.651  -10.452  5.755  0.106 0.296 0
  869 12.196 10.568  -10.357  7.360  0.206 0.349 0
 3077 11.596  9.879  -10.106  5.823  0.268 0.581 0
 2209 11.830  9.767  -9.897  6.509  0.205 0.206 0
 3282 11.474  9.784  -10.001  5.809  0.258 0.487 0
 1605 11.906  9.978  -9.775  6.309  0.347 0.537 0
 3048 11.619  9.943  -10.541  6.686  0.183 0.387 0
  186 12.730 10.937  -10.377  8.045  0.476 0.388 0
  964 12.189 10.649  -10.303  6.650  0.334 0.778 0
 2513 11.682  9.862  -10.124  5.982  0.194 0.690 0
  292 12.733 10.923  -10.985  8.072  0.449 0.176 0
  512 12.432 10.635  -10.164  7.590  0.307 0.499 0
 1154 12.107 10.545  -10.521  7.125  0.219 0.600 0
 1372 11.719  9.955  -9.763  6.278  0.278 0.571 0
 2255 11.662 10.193  -10.012  6.220  0.287 0.680 0
  244 12.818 10.949  -10.326  7.948  0.459 0.451 0
  536 12.519 10.729  -12.498  7.957  0.146 0.151 0
 1157 12.125 10.366  -10.132  6.991  0.319 0.499 0
 5312 11.315  9.536  -10.037  5.574  0.095 0.563 0
 1956 11.843 10.259  -10.095  6.465  0.189 0.421 0
 4528 11.418  9.574  -9.927  6.071  0.141 0.522 0
 1458 12.059 10.358  -10.672  6.796  0.106 0.169 0
  328 12.719 10.983  -10.474  8.205  0.352 0.254 0
 1793 11.823 10.180  -10.088  6.169  0.210 0.350 0
 1291 12.069  9.946  -13.000  6.639  0.278 0.171 0
 3565 11.547  9.769  -10.155  5.799  0.117 0.529 0
 4551 11.402  9.597  -10.307  5.722  0.070 0.321 0
 4272 11.351 10.242  -13.000  5.857  0.060 0.568 0
 3623 11.487  9.632  -10.055  6.656  0.222 0.400 0
  288 12.721 11.004  -12.785  8.067  0.373 0.206 0
  749 12.367 10.831  -13.000  7.643  0.205 0.590 0
 1165 12.105 10.406  -10.187  7.260  0.201 0.374 0
 2344 11.735  9.993  -10.035  6.126  0.211 0.521 0
  588 12.450 10.805  -12.381  7.873  0.237 0.271 0
 1003 12.008 10.220  -10.238  6.521  0.383 0.549 0
  265 12.785 10.935  -11.329  8.415  0.361 0.337 0
 1348 11.602  9.904  -9.970  6.391  0.204 0.568 0
 1590 11.990 10.264  -12.291  7.410  0.080 0.184 0
 1026 12.113 10.552  -10.315  6.535  0.458 0.656 0
  910 12.083 10.186  -9.916  6.681  0.351 0.610 0
 4940 11.373  9.561  -10.342  5.526  0.056 0.200 0
 2157 11.774 10.154  -10.068  6.696  0.185 0.669 0
 5622 11.325  9.634  -10.026  5.751  0.176 0.621 0
 3158 11.428  9.623  -9.858  6.090  0.255 0.350 0
 2864 11.612  9.748  -10.197  6.162  0.117 0.159 0
 1002 12.242 10.642  -11.415  7.598  0.090 0.259 0
 3476 11.407  9.640  -9.792  6.159  0.229 0.611 0
  222 12.753 10.726  -12.342  8.293  0.308 0.181 0
   77 13.366 11.108  -10.475  8.626  0.652 0.179 0
  984 12.118 10.449  -10.248  6.784  0.398 0.479 0
 2980 11.634  9.815  -10.523  6.342  0.166 0.336 0
 2860 11.672 10.159  -10.222  6.408  0.084 0.575 0
 3879 11.513  9.705  -10.638  5.634  0.142 0.405 0
 2629 11.634  9.880  -10.597  6.007  0.110 0.202 0
 1994 11.843  9.984  -10.546  6.882  0.168 0.198 0
 3614 11.566  9.582  -10.217  6.308  0.089 0.185 0
 2097 11.796 10.187  -10.277  6.301  0.184 0.463 0
  118 13.084 10.573  -10.880  8.106  0.616 0.180 0
 2135 11.802  9.927  -10.323  6.439  0.156 0.260 0
 2898 11.682  9.729  -10.419  5.957  0.110 0.164 0
 2499 11.738  9.886  -10.285  6.250  0.261 0.554 0
 2915 11.642  9.882  -10.268  6.453  0.151 0.402 0
 1329 11.567  9.919  -9.884  6.340  0.511 0.538 0
  882 12.272 10.452  -10.345  7.602  0.234 0.289 0
 3903 11.494  9.733  -10.067  6.223  0.162 0.530 0
 4014 11.415  9.567  -10.157  6.167  0.162 0.265 0
 1038 12.180 10.609  -10.223  7.189  0.277 0.347 0
 2192 11.798 10.076  -10.616  6.537  0.219 0.431 0
 1387 12.079 10.051  -11.188  7.200  0.196 0.173 0
 1565 11.919 10.042  -10.016  6.263  0.499 0.397 0
 2118 11.594  9.927  -10.012  6.088  0.255 0.625 0
  436 12.667 10.583  -11.018  8.523  0.156 0.159 0
 3280 11.537  9.442  -10.005  5.753  0.215 0.440 0
 4076 11.466  9.733  -10.316  6.008  0.207 0.470 0
 1087 12.106 10.544  -10.176  7.292  0.244 0.651 0
 1913 11.836 10.225  -10.372  6.927  0.167 0.397 0
 1868 11.904  9.862  -10.589  6.082  0.267 0.299 0
 2955 11.568  9.653  -9.774  6.186  0.182 0.333 0
 4673 11.403  9.604  -10.094  5.619  0.109 0.554 0
 1849 11.864 10.318  -10.245  6.537  0.179 0.627 0
 3059 11.660  9.705  -9.775  6.104  0.162 0.507 0
 1763 11.955 10.207  -13.000  7.787  0.025 0.274 0
 1368 12.007 10.254  -10.191  6.870  0.252 0.280 0
 2020 11.777 10.158  -10.350  6.684  0.152 0.251 0
 3962 11.491  9.585  -10.093  5.926  0.125 0.473 0
 4669 11.425  9.570  -10.326  5.725  0.167 0.403 0
  552 12.392 10.532  -11.923  7.620  0.162 0.572 0
 2705 11.645  9.835  -10.317  6.030  0.242 0.513 0
  787 12.278 10.557  -10.464  7.575  0.172 0.366 0
 2671 11.679  9.390  -9.779  6.089  0.273 0.401 0
 4345 11.444  9.693  -10.250  5.859  0.154 0.667 0
 2897 11.645  9.805  -10.275  5.973  0.273 0.306 0
 1696 11.804 10.294  -10.199  5.814  0.348 0.577 0
 1636 11.955 10.325  -10.460  7.173  0.149 0.412 0
 7597 11.156  9.669  -13.000  5.783  0.026 0.275 0
 2249 11.754 10.063  -10.506  6.179  0.159 0.134 0
 1522 11.957 10.163  -10.352  6.306  0.298 0.568 0
 2939 11.528  9.764  -10.184  5.617  0.315 0.544 0
 1436 12.019 10.302  -10.254  6.833  0.202 0.525 0
 2369 11.749 10.043  -10.305  6.479  0.201 0.281 0
 5183 11.242  9.848  -11.206  5.779  0.049 0.507 0
 3883 11.499  9.590  -10.268  5.600  0.221 0.281 0
 3254 11.655  9.577  -10.665  5.901  0.066 0.533 0
   50 13.288 11.114  -12.422  8.700  0.667 0.450 0
  792 12.222 10.387  -11.728  7.395  0.210 0.175 0
  798 12.224 10.680  -12.684  7.486  0.255 0.620 0
 2211 11.763 10.065  -10.220  6.465  0.268 0.398 0
 2659 11.709  9.540  -10.753  6.143  0.171 0.181 0
  285 12.742 10.791  -13.000  8.260  0.278 0.188 0
 1758 11.825 10.128  -10.011  6.058  0.220 0.678 0
 4037 11.438  9.547  -10.194  5.717  0.111 0.408 0
 1622 11.945 10.274  -10.156  6.946  0.210 0.614 0
 6334 11.275  9.523  -10.427  5.960  0.104 0.342 0
 2468 11.730 10.189  -11.025  6.828  0.226 0.315 0
 2355 11.719  9.878  -9.657  6.265  0.242 0.169 0
 2592 11.700 10.055  -10.742  6.713  0.112 0.272 0
  739 12.306 10.239  -9.952  7.070  0.362 0.494 0
 1168 11.866 10.284  -10.198  6.262  0.184 0.591 0
